1	US $157.50	Oct-22-13    22:45:30 PDT	a***9( 4 )	141097552906
0	US $155.00	Oct-23-13    14:14:59 PDT	u***7( 0 )	141097552906
1	US $152.50	Oct-22-13    22:45:30 PDT	a***9( 4 )	141097552906
0	US $150.00	Oct-23-13    10:22:07 PDT	k***6( 3 )	141097552906
1	US $100.00	Oct-22-13    22:45:30 PDT	a***9( 4 )	141097552906
-1	US $100.00	Oct-22-13    16:58:13 PDT	Starting Price	141097552906
0	US $3,800.00	Oct-29-13    15:35:04 PDT	n***n( 0 )	261312655661
-1	US $3,800.00	Oct-22-13    15:49:19 PDT	Starting Price	261312655661
0	US $15,100.00	Oct-26-13    11:27:07 PDT	t***x( 65)	300997345602
0	US $15,000.00	Oct-23-13    18:42:45 PDT	a***t( 5 )	300997345602
1	US $14,100.00	Oct-23-13    18:42:45 PDT	a***t( 5 )	300997345602
0	US $14,000.00	Oct-23-13    15:27:10 PDT	a***e( 228)	300997345602
0	US $14,000.00	Oct-23-13    18:42:32 PDT	a***t( 5 )	300997345602
1	US $13,100.00	Oct-23-13    15:27:10 PDT	a***e( 228 )	300997345602
0	US $13,000.00	Oct-23-13    12:46:43 PDT	a***t( 5 )	300997345602
0	US $13,000.00	Oct-23-13    13:00:21 PDT	a***e( 228)	300997345602
1	US $12,600.00	Oct-23-13    12:46:43 PDT	a***t( 5 )	300997345602
0	US $12,500.00	Oct-23-13    13:00:08 PDT	a***e( 228)	300997345602
1	US $12,100.00	Oct-23-13    13:00:08 PDT	a***e( 228 )	300997345602
0	US $12,000.00	Oct-23-13    12:45:33 PDT	a***t( 5 )	300997345602
0	US $12,000.00	Oct-23-13    12:58:45 PDT	a***e( 228)	300997345602
1	US $10,600.00	Oct-23-13    12:45:33 PDT	a***t( 5 )	300997345602
0	US $10,500.00	Oct-23-13    09:30:55 PDT	a***e( 228)	300997345602
1	US $9,600.00	Oct-23-13    09:30:55 PDT	a***e( 228 )	300997345602
0	US $9,500.00	Oct-23-13    07:18:48 PDT	s***c( 952)	300997345602
0	US $9,500.00	Oct-23-13    09:30:43 PDT	a***e( 228)	300997345602
1	US $7,600.00	Oct-23-13    07:18:48 PDT	s***c( 952 )	300997345602
0	US $7,500.00	Oct-22-13    16:26:47 PDT	o***l( 50)	300997345602
0	US $7,500.00	Oct-23-13    07:18:40 PDT	s***c( 952)	300997345602
1	US $5,100.00	Oct-22-13    16:26:47 PDT	o***l( 50 )	300997345602
0	US $5,000.00	Oct-23-13    07:18:31 PDT	s***c( 952)	300997345602
1	US $610.00	Oct-22-13    16:26:47 PDT	o***l( 50 )	300997345602
0	US $600.00	Oct-22-13    18:33:43 PDT	n***h( 8 )	300997345602
1	US $500.00	Oct-22-13    16:26:47 PDT	o***l( 50 )	300997345602
-1	US $500.00	Oct-22-13    12:44:14 PDT	Starting Price	300997345602
0	US $1,775.00	Oct-29-13    08:56:57 PDT	s***a( 10)	181247496233
0	US $1,750.00	Oct-28-13    20:37:28 PDT	y***o( 6 )	181247496233
1	US $1,725.00	Oct-28-13    20:37:28 PDT	y***o( 6 )	181247496233
0	US $1,700.00	Oct-26-13    22:00:06 PDT	n***r( 50)	181247496233
1	US $1,650.00	Oct-26-13    22:00:06 PDT	n***r( 50 )	181247496233
-1	US $1,650.00	Oct-26-13    10:10:59 PDT	Starting Price	181247496233
0	US $38,000.00	Oct-29-13    08:31:55 PDT	k***e( 430)	171158768360
0	US $37,900.00	Oct-29-13    08:29:49 PDT	1***1( 92)	171158768360
1	US $37,800.00	Oct-29-13    08:29:49 PDT	1***1( 92 )	171158768360
0	US $37,700.00	Oct-29-13    08:19:37 PDT	a***m( 219)	171158768360
1	US $37,400.00	Oct-29-13    08:19:37 PDT	a***m( 219 )	171158768360
0	US $37,300.00	Oct-29-13    08:29:03 PDT	1***1( 92)	171158768360
1	US $36,600.00	Oct-29-13    08:19:37 PDT	a***m( 219 )	171158768360
0	US $36,500.00	Oct-28-13    20:26:14 PDT	1***1( 92)	171158768360
1	US $36,100.00	Oct-28-13    20:26:14 PDT	1***1( 92 )	171158768360
0	US $36,000.00	Oct-29-13    08:19:19 PDT	n***t( 135)	171158768360
1	US $35,500.00	Oct-28-13    20:26:14 PDT	1***1( 92 )	171158768360
0	US $35,400.00	Oct-29-13    08:12:11 PDT	a***m( 219)	171158768360
1	US $34,800.00	Oct-28-13    20:26:14 PDT	1***1( 92 )	171158768360
0	US $34,700.00	Oct-29-13    08:03:45 PDT	n***t( 135)	171158768360
1	US $34,600.00	Oct-28-13    20:26:14 PDT	1***1( 92 )	171158768360
0	US $34,500.00	Oct-29-13    08:03:14 PDT	n***t( 135)	171158768360
1	US $34,400.00	Oct-28-13    20:26:14 PDT	1***1( 92 )	171158768360
0	US $34,300.00	Oct-29-13    08:03:08 PDT	n***t( 135)	171158768360
1	US $34,200.00	Oct-28-13    20:26:14 PDT	1***1( 92 )	171158768360
0	US $34,100.00	Oct-29-13    08:03:04 PDT	n***t( 135)	171158768360
1	US $34,000.00	Oct-28-13    20:26:14 PDT	1***1( 92 )	171158768360
0	US $33,900.00	Oct-28-13    19:13:44 PDT	a***m( 219)	171158768360
1	US $33,600.00	Oct-28-13    19:13:44 PDT	a***m( 219 )	171158768360
0	US $33,500.00	Oct-28-13    15:21:06 PDT	1***1( 92)	171158768360
0	US $33,400.00	Oct-28-13    19:06:51 PDT	a***m( 219)	171158768360
1	US $32,800.00	Oct-28-13    15:21:06 PDT	1***1( 92 )	171158768360
0	US $32,700.00	Oct-28-13    19:04:40 PDT	a***m( 219)	171158768360
1	US $32,600.00	Oct-28-13    15:21:06 PDT	1***1( 92 )	171158768360
0	US $32,500.00	Oct-28-13    11:38:47 PDT	d***b( 958)	171158768360
1	US $32,101.00	Oct-28-13    11:38:47 PDT	d***b( 958 )	171158768360
0	US $32,001.00	Oct-27-13    18:55:52 PDT	9***i( 67)	171158768360
1	US $32,000.00	Oct-27-13    18:55:52 PDT	9***i( 67 )	171158768360
-1	US $32,000.00	Oct-26-13    08:32:01 PDT	Starting Price	171158768360
0	US $3,200.00	Oct-23-13    09:17:59 PDT	e***w( 5 )	141097238695
0	US $500.00	Oct-22-13    11:19:08 PDT	f***f( 61)	141097238695
1	US $215.00	Oct-22-13    11:19:08 PDT	f***f( 61 )	141097238695
0	US $212.50	Oct-23-13    09:17:14 PDT	e***w( 5 )	141097238695
1	US $210.00	Oct-22-13    11:19:08 PDT	f***f( 61 )	141097238695
0	US $207.50	Oct-23-13    09:17:13 PDT	e***w( 5 )	141097238695
1	US $205.00	Oct-22-13    11:19:08 PDT	f***f( 61 )	141097238695
0	US $202.50	Oct-23-13    09:17:10 PDT	e***w( 5 )	141097238695
1	US $200.00	Oct-22-13    11:19:08 PDT	f***f( 61 )	141097238695
-1	US $200.00	Oct-22-13    07:59:00 PDT	Starting Price	141097238695
0	US $13,150.00	Oct-28-13    18:35:38 PDT	o***9( 361)	200974882679
0	US $13,150.00	Oct-28-13    18:10:47 PDT	o***9( 361)	200974882679
0	US $13,050.00	Oct-28-13    18:07:31 PDT	s***t( 2 )	200974882679
0	US $12,999.99	Oct-28-13    17:32:35 PDT	o***9( 361)	200974882679
1	US $12,950.00	Oct-28-13    17:32:35 PDT	o***9( 361 )	200974882679
0	US $12,850.00	Oct-28-13    15:31:35 PDT	s***t( 2 )	200974882679
1	US $12,799.99	Oct-28-13    15:31:35 PDT	s***t( 2 )	200974882679
0	US $12,699.99	Oct-28-13    13:11:51 PDT	n***h( 10)	200974882679
0	US $12,599.99	Oct-27-13    15:34:30 PDT	o***9( 361)	200974882679
0	US $12,500.00	Oct-28-13    13:11:40 PDT	n***h( 10)	200974882679
1	US $12,100.00	Oct-27-13    15:34:30 PDT	o***9( 361 )	200974882679
0	US $12,000.00	Oct-27-13    06:25:18 PDT	m***i( 342)	200974882679
1	US $11,600.99	Oct-27-13    06:25:18 PDT	m***i( 342 )	200974882679
0	US $11,500.99	Oct-27-13    15:34:13 PDT	o***9( 361)	200974882679
1	US $11,100.00	Oct-27-13    06:25:18 PDT	m***i( 342 )	200974882679
0	US $11,000.00	Oct-26-13    07:50:55 PDT	i***e( 206)	200974882679
1	US $10,800.99	Oct-26-13    07:50:55 PDT	i***e( 206 )	200974882679
0	US $10,700.99	Oct-26-13    22:47:56 PDT	o***9( 361)	200974882679
1	US $10,200.00	Oct-26-13    07:50:55 PDT	i***e( 206 )	200974882679
0	US $10,100.00	Oct-26-13    06:18:32 PDT	s***t( 2 )	200974882679
1	US $10,000.00	Oct-26-13    06:18:32 PDT	s***t( 2 )	200974882679
-1	US $10,000.00	Oct-18-13    19:00:00 PDT	Starting Price	200974882679
0	US $4,550.00	Oct-28-13    16:20:10 PDT	n***s( 132)	141096716121
0	US $4,500.00	Oct-28-13    16:18:06 PDT	a***o( 92)	141096716121
0	US $4,500.00	Oct-28-13    16:20:07 PDT	z***s( 472)	141096716121
1	US $4,349.00	Oct-28-13    16:18:06 PDT	a***o( 92 )	141096716121
0	US $4,299.00	Oct-28-13    16:18:29 PDT	m***m( 61)	141096716121
1	US $4,050.00	Oct-28-13    16:18:29 PDT	m***m( 61 )	141096716121
0	US $4,000.00	Oct-28-13    16:17:13 PDT	a***o( 92)	141096716121
1	US $3,909.00	Oct-28-13    16:17:13 PDT	a***o( 92 )	141096716121
0	US $3,859.00	Oct-28-13    16:14:52 PDT	e***e( 1271)	141096716121
1	US $3,800.00	Oct-28-13    16:14:52 PDT	e***e( 1271 )	141096716121
0	US $3,750.00	Oct-28-13    16:09:25 PDT	a***o( 92)	141096716121
0	US $3,700.00	Oct-28-13    07:53:22 PDT	2***i( 234)	141096716121
0	US $3,650.00	Oct-28-13    10:20:28 PDT	f***f( 16)	141096716121
1	US $3,600.00	Oct-28-13    07:53:22 PDT	2***i( 234 )	141096716121
0	US $3,550.00	Oct-28-13    06:33:24 PDT	n***n( 87)	141096716121
0	US $3,500.00	Oct-28-13    03:30:15 PDT	2***2( 118)	141096716121
0	US $3,450.00	Oct-27-13    20:28:31 PDT	u***a( 1 )	141096716121
0	US $3,400.00	Oct-27-13    17:21:05 PDT	t***e( 240)	141096716121
0	US $3,350.00	Oct-27-13    08:50:45 PDT	y***c( 231)	141096716121
0	US $3,300.00	Oct-26-13    20:08:57 PDT	f***f( 16)	141096716121
0	US $3,250.00	Oct-26-13    08:05:14 PDT	2***i( 234)	141096716121
0	US $3,200.00	Oct-24-13    18:06:17 PDT	n***o( 23)	141096716121
0	US $3,200.00	Oct-26-13    05:25:26 PDT	n***n( 87)	141096716121
1	US $3,050.00	Oct-24-13    18:06:17 PDT	n***o( 23 )	141096716121
0	US $3,000.00	Oct-26-13    05:25:14 PDT	n***n( 87)	141096716121
1	US $2,550.00	Oct-24-13    18:06:17 PDT	n***o( 23 )	141096716121
0	US $2,500.00	Oct-24-13    01:58:38 PDT	7***b( 23)	141096716121
1	US $2,175.00	Oct-24-13    01:58:38 PDT	7***b( 23 )	141096716121
0	US $2,150.00	Oct-24-13    18:05:58 PDT	n***o( 23)	141096716121
1	US $2,125.00	Oct-24-13    01:58:38 PDT	7***b( 23 )	141096716121
0	US $2,100.00	Oct-23-13    05:21:40 PDT	e***u( 427)	141096716121
0	US $2,100.00	Oct-23-13    06:28:01 PDT	h***s( 2 )	141096716121
1	US $2,075.00	Oct-23-13    05:21:40 PDT	e***u( 427 )	141096716121
0	US $2,050.00	Oct-23-13    06:27:56 PDT	h***s( 2 )	141096716121
1	US $2,025.00	Oct-23-13    05:21:40 PDT	e***u( 427 )	141096716121
0	US $2,000.00	Oct-23-13    06:27:51 PDT	h***s( 2 )	141096716121
1	US $1,925.00	Oct-23-13    05:21:40 PDT	e***u( 427 )	141096716121
0	US $1,900.00	Oct-23-13    06:27:47 PDT	h***s( 2 )	141096716121
1	US $1,875.00	Oct-23-13    05:21:40 PDT	e***u( 427 )	141096716121
0	US $1,850.00	Oct-23-13    06:27:40 PDT	h***s( 2 )	141096716121
1	US $1,825.00	Oct-23-13    05:21:40 PDT	e***u( 427 )	141096716121
0	US $1,800.00	Oct-23-13    06:27:35 PDT	h***s( 2 )	141096716121
1	US $1,775.00	Oct-23-13    05:21:40 PDT	e***u( 427 )	141096716121
0	US $1,750.00	Oct-23-13    06:27:31 PDT	h***s( 2 )	141096716121
1	US $1,725.00	Oct-23-13    05:21:40 PDT	e***u( 427 )	141096716121
0	US $1,700.00	Oct-23-13    06:27:24 PDT	h***s( 2 )	141096716121
1	US $1,525.00	Oct-23-13    05:21:40 PDT	e***u( 427 )	141096716121
0	US $1,500.00	Oct-22-13    21:10:25 PDT	e***t( 76)	141096716121
1	US $610.00	Oct-22-13    21:10:25 PDT	e***t( 76 )	141096716121
0	US $600.00	Oct-22-13    22:43:53 PDT	a***9( 4 )	141096716121
1	US $510.00	Oct-22-13    22:43:53 PDT	a***9( 4 )	141096716121
0	US $500.00	Oct-22-13    16:03:17 PDT	e***t( 76)	141096716121
1	US $415.00	Oct-22-13    16:03:17 PDT	e***t( 76 )	141096716121
0	US $410.00	Oct-22-13    21:24:47 PDT	r***c( 31)	141096716121
1	US $405.00	Oct-22-13    16:03:17 PDT	e***t( 76 )	141096716121
0	US $400.00	Oct-22-13    21:24:30 PDT	r***c( 31)	141096716121
1	US $395.00	Oct-22-13    16:03:17 PDT	e***t( 76 )	141096716121
0	US $390.00	Oct-22-13    21:24:24 PDT	r***c( 31)	141096716121
1	US $385.00	Oct-22-13    16:03:17 PDT	e***t( 76 )	141096716121
0	US $380.00	Oct-22-13    21:24:14 PDT	r***c( 31)	141096716121
1	US $375.00	Oct-22-13    16:03:17 PDT	e***t( 76 )	141096716121
0	US $370.00	Oct-22-13    21:24:08 PDT	r***c( 31)	141096716121
1	US $365.00	Oct-22-13    16:03:17 PDT	e***t( 76 )	141096716121
0	US $360.00	Oct-22-13    21:24:01 PDT	r***c( 31)	141096716121
1	US $355.00	Oct-22-13    16:03:17 PDT	e***t( 76 )	141096716121
0	US $350.00	Oct-22-13    21:23:55 PDT	r***c( 31)	141096716121
1	US $345.00	Oct-22-13    16:03:17 PDT	e***t( 76 )	141096716121
0	US $340.00	Oct-22-13    21:23:48 PDT	r***c( 31)	141096716121
1	US $335.00	Oct-22-13    16:03:17 PDT	e***t( 76 )	141096716121
0	US $330.00	Oct-22-13    21:23:41 PDT	r***c( 31)	141096716121
1	US $325.00	Oct-22-13    16:03:17 PDT	e***t( 76 )	141096716121
0	US $320.00	Oct-22-13    21:23:33 PDT	r***c( 31)	141096716121
1	US $315.00	Oct-22-13    16:03:17 PDT	e***t( 76 )	141096716121
0	US $310.00	Oct-22-13    17:58:22 PDT	r***c( 31)	141096716121
1	US $305.00	Oct-22-13    16:03:17 PDT	e***t( 76 )	141096716121
0	US $300.00	Oct-22-13    12:22:53 PDT	l***l( 1 )	141096716121
1	US $273.00	Oct-22-13    12:22:53 PDT	l***l( 1 )	141096716121
0	US $268.00	Oct-22-13    13:45:43 PDT	u***7( 0 )	141096716121
1	US $263.00	Oct-22-13    12:22:53 PDT	l***l( 1 )	141096716121
0	US $258.00	Oct-22-13    12:00:35 PDT	e***s( 759)	141096716121
1	US $202.50	Oct-22-13    12:00:35 PDT	e***s( 759 )	141096716121
0	US $200.00	Oct-22-13    12:22:29 PDT	l***l( 1 )	141096716121
1	US $102.50	Oct-22-13    12:00:35 PDT	e***s( 759 )	141096716121
0	US $100.00	Oct-22-13    10:42:43 PDT	d***r( 3952)	141096716121
1	US $100.00	Oct-22-13    10:42:43 PDT	d***r( 3952 )	141096716121
-1	US $100.00	Oct-21-13    16:20:13 PDT	Starting Price	141096716121
0	US $9,500.00	Oct-28-13    15:02:34 PDT	4***7( 121)	181243937148
0	US $9,000.00	Oct-22-13    17:17:54 PDT	8***3( 55)	181243937148
1	US $8,500.00	Oct-22-13    17:17:54 PDT	8***3( 55 )	181243937148
-1	US $8,500.00	Oct-21-13    15:03:32 PDT	Starting Price	181243937148
0	US $4,500.00	Oct-28-13    11:55:50 PDT	t***s( 34)	161132644253
-1	US $4,500.00	Oct-21-13    11:56:33 PDT	Starting Price	161132644253
0	US $4,900.00	Oct-27-13    20:43:53 PDT	s***y( 33)	181243696105
0	US $4,850.00	Oct-28-13    06:46:49 PDT	r***s( 0 )	181243696105
1	US $3,850.00	Oct-27-13    20:43:53 PDT	s***y( 33 )	181243696105
0	US $3,800.00	Oct-24-13    10:44:27 PDT	r***s( 0 )	181243696105
0	US $3,750.00	Oct-24-13    09:57:11 PDT	n***k( 166)	181243696105
0	US $3,700.00	Oct-24-13    10:30:12 PDT	r***s( 0 )	181243696105
1	US $3,650.00	Oct-24-13    09:57:11 PDT	n***k( 166 )	181243696105
0	US $3,600.00	Oct-24-13    10:24:01 PDT	r***s( 0 )	181243696105
1	US $3,550.00	Oct-24-13    09:57:11 PDT	n***k( 166 )	181243696105
0	US $3,500.00	Oct-23-13    07:14:31 PDT	r***r( 101)	181243696105
0	US $3,500.00	Oct-24-13    09:57:03 PDT	n***k( 166)	181243696105
1	US $3,050.00	Oct-23-13    07:14:31 PDT	r***r( 101 )	181243696105
0	US $3,000.00	Oct-24-13    09:56:53 PDT	n***k( 166)	181243696105
1	US $2,550.00	Oct-23-13    07:14:31 PDT	r***r( 101 )	181243696105
0	US $2,500.00	Oct-24-13    09:56:43 PDT	n***k( 166)	181243696105
1	US $1,625.00	Oct-23-13    07:14:31 PDT	r***r( 101 )	181243696105
0	US $1,600.00	Oct-23-13    12:44:02 PDT	l***z( 37)	181243696105
1	US $1,425.00	Oct-23-13    07:14:31 PDT	r***r( 101 )	181243696105
0	US $1,400.00	Oct-23-13    12:43:56 PDT	l***z( 37)	181243696105
1	US $1,325.00	Oct-23-13    07:14:31 PDT	r***r( 101 )	181243696105
0	US $1,300.00	Oct-23-13    12:43:49 PDT	l***z( 37)	181243696105
1	US $1,225.00	Oct-23-13    07:14:31 PDT	r***r( 101 )	181243696105
0	US $1,200.00	Oct-21-13    22:00:54 PDT	n***d( 509)	181243696105
1	US $1,025.00	Oct-21-13    22:00:54 PDT	n***d( 509 )	181243696105
0	US $1,000.00	Oct-21-13    19:28:28 PDT	g***e( 26)	181243696105
1	US $1,000.00	Oct-21-13    19:28:28 PDT	g***e( 26 )	181243696105
-1	US $1,000.00	Oct-21-13    08:13:44 PDT	Starting Price	181243696105
0	US $7,600.00	Oct-28-13    08:09:17 PDT	t***j( 343)	141093416127
0	US $7,536.27	Oct-27-13    10:54:11 PDT	r***i( 12)	141093416127
1	US $7,500.00	Oct-27-13    10:54:11 PDT	r***i( 12 )	141093416127
0	US $7,400.00	Oct-28-13    08:09:15 PDT	t***j( 343)	141093416127
1	US $7,300.00	Oct-27-13    10:54:11 PDT	r***i( 12 )	141093416127
0	US $7,200.00	Oct-28-13    08:09:11 PDT	t***j( 343)	141093416127
1	US $7,100.00	Oct-27-13    10:54:11 PDT	r***i( 12 )	141093416127
0	US $7,000.00	Oct-28-13    08:08:48 PDT	t***j( 343)	141093416127
1	US $4,550.00	Oct-27-13    10:54:11 PDT	r***i( 12 )	141093416127
0	US $4,500.00	Oct-26-13    23:38:58 PDT	8***h( 192)	141093416127
1	US $3,151.23	Oct-26-13    23:38:58 PDT	8***h( 192 )	141093416127
0	US $3,101.23	Oct-26-13    21:03:22 PDT	s***s( 244)	141093416127
1	US $3,050.69	Oct-26-13    21:03:22 PDT	s***s( 244 )	141093416127
0	US $3,000.69	Oct-25-13    19:12:02 PDT	e***6( 108)	141093416127
0	US $3,000.00	Oct-26-13    11:21:49 PDT	c***a( 156)	141093416127
1	US $2,728.00	Oct-25-13    19:12:02 PDT	e***6( 108 )	141093416127
0	US $2,678.00	Oct-25-13    22:23:08 PDT	m***a( 26)	141093416127
1	US $203.50	Oct-25-13    19:12:02 PDT	e***6( 108 )	141093416127
0	US $201.00	Oct-25-13    22:05:04 PDT	a***s( 5 )	141093416127
1	US $67.00	Oct-25-13    19:12:02 PDT	e***6( 108 )	141093416127
0	US $66.00	Oct-25-13    21:13:35 PDT	o***4( 0 )	141093416127
1	US $65.00	Oct-25-13    19:12:02 PDT	e***6( 108 )	141093416127
0	US $64.00	Oct-25-13    21:13:34 PDT	o***4( 0 )	141093416127
1	US $63.00	Oct-25-13    19:12:02 PDT	e***6( 108 )	141093416127
0	US $62.00	Oct-25-13    21:13:33 PDT	o***4( 0 )	141093416127
1	US $61.00	Oct-25-13    19:12:02 PDT	e***6( 108 )	141093416127
0	US $60.00	Oct-25-13    21:13:31 PDT	o***4( 0 )	141093416127
1	US $59.00	Oct-25-13    19:12:02 PDT	e***6( 108 )	141093416127
0	US $58.00	Oct-25-13    21:13:28 PDT	o***4( 0 )	141093416127
1	US $57.00	Oct-25-13    19:12:02 PDT	e***6( 108 )	141093416127
0	US $56.00	Oct-25-13    21:13:27 PDT	o***4( 0 )	141093416127
1	US $55.00	Oct-25-13    19:12:02 PDT	e***6( 108 )	141093416127
0	US $54.00	Oct-25-13    21:13:26 PDT	o***4( 0 )	141093416127
1	US $53.00	Oct-25-13    19:12:02 PDT	e***6( 108 )	141093416127
0	US $52.00	Oct-25-13    21:13:23 PDT	o***4( 0 )	141093416127
1	US $51.00	Oct-25-13    19:12:02 PDT	e***6( 108 )	141093416127
0	US $50.00	Oct-25-13    19:45:35 PDT	e***n( 6 )	141093416127
1	US $26.00	Oct-25-13    19:12:02 PDT	e***6( 108 )	141093416127
0	US $25.00	Oct-25-13    19:45:27 PDT	e***n( 6 )	141093416127
1	US $0.01	Oct-25-13    19:12:02 PDT	e***6( 108 )	141093416127
-1	US $0.01	Oct-25-13    19:00:00 PDT	Starting Price	141093416127
0	US $13,000.00	Oct-27-13    18:50:22 PDT	r***3( 52)	131026000827
-1	US $13,000.00	Oct-20-13    22:45:02 PDT	Starting Price	131026000827
0	US $28,100.00	Oct-27-13    19:11:03 PDT	u***1( 5 )	331047238187
0	US $28,000.00	Oct-27-13    19:48:13 PDT	i***2( 1 )	331047238187
1	US $27,900.00	Oct-27-13    19:11:03 PDT	u***1( 5 )	331047238187
0	US $27,800.00	Oct-27-13    13:53:41 PDT	n***r( 0 )	331047238187
1	US $25,600.00	Oct-27-13    13:53:41 PDT	n***r( 0 )	331047238187
0	US $25,500.00	Oct-27-13    15:35:38 PDT	e***k( 16)	331047238187
